,Date,Close
1389,2002-11-21,23.4
1390,2002-11-22,23.99
1391,2002-11-25,24.25
1392,2002-11-26,23.4
1393,2002-11-27,24.08
1394,2002-11-29,23.35
1395,2002-12-02,24.11
1396,2002-12-03,23.74
1397,2002-12-04,23.39
1398,2002-12-05,22.58
1399,2002-12-06,22.61
1400,2002-12-09,21.68
1401,2002-12-10,21.86
1402,2002-12-11,22.13
1403,2002-12-12,22.3
1404,2002-12-13,22.18
1405,2002-12-16,22.51
1406,2002-12-17,22.46
1407,2002-12-18,22.1
1408,2002-12-19,21.69
1409,2002-12-20,21.93
1410,2002-12-23,22.24
1411,2002-12-24,21.88
1412,2002-12-26,20.3
1413,2002-12-27,18.86
1414,2002-12-30,19.25
1415,2002-12-31,18.89
1416,2003-01-02,19.57
1417,2003-01-03,20.52
1418,2003-01-06,20.7
1419,2003-01-07,21.55
1420,2003-01-08,21.02
1421,2003-01-09,21.45
1422,2003-01-10,21.32
1423,2003-01-13,22.04
1424,2003-01-14,22.74
1425,2003-01-15,22.27
1426,2003-01-16,21.8
1427,2003-01-17,21.4
1428,2003-01-21,21.08
1429,2003-01-22,21.17
1430,2003-01-23,21.79
1431,2003-01-24,22.11
1432,2003-01-27,21.78
1433,2003-01-28,21.62
1434,2003-01-29,22.08
1435,2003-01-30,21.82
1436,2003-01-31,21.85
1437,2003-02-03,22.16
1438,2003-02-04,22.05
1439,2003-02-05,22.17
1440,2003-02-06,22.09
1441,2003-02-07,21.44
1442,2003-02-10,21.4
1443,2003-02-11,20.78
1444,2003-02-12,21.13
1445,2003-02-13,20.06
1446,2003-02-14,20.06
1447,2003-02-18,21.39
1448,2003-02-19,21.19
1449,2003-02-20,21.36
1450,2003-02-21,21.78
1451,2003-02-24,21.78
1452,2003-02-25,21.88
1453,2003-02-26,21.64
1454,2003-02-27,21.62
1455,2003-02-28,22.01
1456,2003-03-03,21.81
1457,2003-03-04,22.27
1458,2003-03-05,22.42
1459,2003-03-06,22.69
1460,2003-03-07,22.97
1461,2003-03-10,22.88
1462,2003-03-11,22.78
1463,2003-03-12,23.36
1464,2003-03-13,24.42
1465,2003-03-14,24.71
1466,2003-03-17,26.55
1467,2003-03-18,26.78
1468,2003-03-19,26.54
1469,2003-03-20,27.45
1470,2003-03-21,27.93
1471,2003-03-24,26.23
1472,2003-03-25,26.9
1473,2003-03-26,27.76
1474,2003-03-27,27.77
1475,2003-03-28,27.18
1476,2003-03-31,26.03
1477,2003-04-01,25.54
1478,2003-04-02,26.38
1479,2003-04-03,26.65
1480,2003-04-04,26.22
1481,2003-04-07,26.82
1482,2003-04-08,26.52
1483,2003-04-09,25.06
1484,2003-04-10,25.67
1485,2003-04-11,25.75
1486,2003-04-14,25.05
1487,2003-04-15,25.13
1488,2003-04-16,24.38
1489,2003-04-17,24.99
1490,2003-04-21,25.25
1491,2003-04-22,25.58
1492,2003-04-23,25.43
1493,2003-04-24,25.12
1494,2003-04-25,28.97
1495,2003-04-28,29.11
1496,2003-04-29,28.89
1497,2003-04-30,28.69
1498,2003-05-01,28.66
1499,2003-05-02,29.43
1500,2003-05-05,29.96
1501,2003-05-06,30.88
1502,2003-05-07,30.7
1503,2003-05-08,30.45
1504,2003-05-09,30.965
1505,2003-05-12,31.7
1506,2003-05-13,32.95
1507,2003-05-14,32.6
1508,2003-05-15,32.63
1509,2003-05-16,33.05
1510,2003-05-19,31.56
1511,2003-05-20,31.48
1512,2003-05-21,31.75
1513,2003-05-22,33.0
1514,2003-05-23,32.72
1515,2003-05-27,34.85
1516,2003-05-28,34.86
1517,2003-05-29,35.55
1518,2003-05-30,35.89
1519,2003-06-02,35.4
1520,2003-06-03,35.23
1521,2003-06-04,35.39
1522,2003-06-05,35.52
1523,2003-06-06,33.35
1524,2003-06-09,33.68
1525,2003-06-10,34.07
1526,2003-06-11,34.65
1527,2003-06-12,35.201
1528,2003-06-13,34.13
1529,2003-06-16,35.84
1530,2003-06-17,35.84
1531,2003-06-18,35.85
1532,2003-06-19,35.5
1533,2003-06-20,35.04
1534,2003-06-23,35.58
1535,2003-06-24,35.4
1536,2003-06-25,35.39
1537,2003-06-26,36.72
1538,2003-06-27,36.3
1539,2003-06-30,36.32
1540,2003-07-01,37.25
1541,2003-07-02,37.85
1542,2003-07-03,37.92
1543,2003-07-07,39.05
1544,2003-07-08,40.51
1545,2003-07-09,40.5
1546,2003-07-10,38.25
1547,2003-07-11,37.65
1548,2003-07-14,39.27
1549,2003-07-15,38.43
1550,2003-07-16,37.68
1551,2003-07-17,36.32
1552,2003-07-18,34.9798
1553,2003-07-21,35.33
1554,2003-07-22,34.87
1555,2003-07-23,40.11
1556,2003-07-24,41.31
1557,2003-07-25,41.6
1558,2003-07-28,42.08
1559,2003-07-29,41.39
1560,2003-07-30,40.66
1561,2003-07-31,41.64
1562,2003-08-01,40.03
1563,2003-08-04,39.65
1564,2003-08-05,38.67
1565,2003-08-06,38.94
1566,2003-08-07,39.01
1567,2003-08-08,39.15
1568,2003-08-11,38.93
1569,2003-08-12,39.85
1570,2003-08-13,40.21
1571,2003-08-14,40.3
1572,2003-08-15,40.1
1573,2003-08-18,43.02
1574,2003-08-19,43.57
1575,2003-08-20,43.76
1576,2003-08-21,45.7
1577,2003-08-22,45.22
1578,2003-08-25,45.85
1579,2003-08-26,45.93
1580,2003-08-27,45.88
1581,2003-08-28,45.94
1582,2003-08-29,46.32
1583,2003-09-02,47.33
1584,2003-09-03,46.19
1585,2003-09-04,47.29
1586,2003-09-05,46.52
1587,2003-09-08,47.28
1588,2003-09-09,46.68
1589,2003-09-10,46.22
1590,2003-09-11,45.19
1591,2003-09-12,45.68
1592,2003-09-15,45.51
1593,2003-09-16,46.24
1594,2003-09-17,46.16
1595,2003-09-18,47.89
1596,2003-09-19,47.58
1597,2003-09-22,47.468
1598,2003-09-23,50.44
1599,2003-09-24,49.61
1600,2003-09-25,50.05
1601,2003-09-26,48.56
1602,2003-09-29,49.86
1603,2003-09-30,48.43
1604,2003-10-01,49.12
1605,2003-10-02,50.09
1606,2003-10-03,52.89
1607,2003-10-06,54.15
1608,2003-10-07,54.91
1609,2003-10-08,55.7
1610,2003-10-09,57.86
1611,2003-10-10,58.06
1612,2003-10-13,58.3
1613,2003-10-14,59.91
1614,2003-10-15,58.54
1615,2003-10-16,59.91
1616,2003-10-17,59.69
1617,2003-10-20,59.59
1618,2003-10-21,59.35
1619,2003-10-22,54.03
1620,2003-10-23,54.32
1621,2003-10-24,54.509
1622,2003-10-27,54.82
1623,2003-10-28,56.73
1624,2003-10-29,56.69
1625,2003-10-30,55.83
1626,2003-10-31,54.43
1627,2003-11-03,56.74
1628,2003-11-04,56.86
1629,2003-11-05,56.74
1630,2003-11-06,54.99
1631,2003-11-07,54.31
1632,2003-11-10,51.98
1633,2003-11-11,52.23
1634,2003-11-12,54.13
1635,2003-11-13,54.8
1636,2003-11-14,52.45
1637,2003-11-17,50.36
1638,2003-11-18,48.5
1639,2003-11-19,49.53
1640,2003-11-20,48.85
1641,2003-11-21,48.58
1642,2003-11-24,51.33
1643,2003-11-25,52.47
1644,2003-11-26,52.96
1645,2003-11-28,53.97
1646,2003-12-01,54.65
1647,2003-12-02,53.93
1648,2003-12-03,51.51
1649,2003-12-04,51.8
1650,2003-12-05,51.56
1651,2003-12-08,51.08
1652,2003-12-09,49.34
1653,2003-12-10,49.2
1654,2003-12-11,50.8
1655,2003-12-12,50.99
1656,2003-12-15,50.41
1657,2003-12-16,49.5
1658,2003-12-17,47.58
1659,2003-12-18,48.75
1660,2003-12-19,49.24
1661,2003-12-22,49.89
1662,2003-12-23,52.48
1663,2003-12-24,53.32
1664,2003-12-26,53.47
1665,2003-12-29,53.47
1666,2003-12-30,52.83
1667,2003-12-31,52.62
1668,2004-01-02,51.9
1669,2004-01-05,53.27
1670,2004-01-06,53.03
1671,2004-01-07,51.9
1672,2004-01-08,50.24
1673,2004-01-09,51.59
1674,2004-01-12,52.95
1675,2004-01-13,54.91
1676,2004-01-14,55.8
1677,2004-01-15,56.18
1678,2004-01-16,55.72
1679,2004-01-20,56.61
1680,2004-01-21,56.2
1681,2004-01-22,57.18
1682,2004-01-23,57.11
1683,2004-01-26,57.03
1684,2004-01-27,55.74
1685,2004-01-28,51.96
1686,2004-01-29,49.22
1687,2004-01-30,50.4
1688,2004-02-02,48.27
1689,2004-02-03,44.94
1690,2004-02-04,45.39
1691,2004-02-05,46.04
1692,2004-02-06,46.35
1693,2004-02-09,45.86
1694,2004-02-10,45.59
1695,2004-02-11,47.14
1696,2004-02-12,47.06
1697,2004-02-13,46.38
1698,2004-02-17,45.53
1699,2004-02-18,44.87
1700,2004-02-19,44.65
1701,2004-02-20,45.17
1702,2004-02-23,43.9688
1703,2004-02-24,42.32
1704,2004-02-25,42.94
1705,2004-02-26,43.65
1706,2004-02-27,43.01
1707,2004-03-01,42.97
1708,2004-03-02,42.01
1709,2004-03-03,43.17
1710,2004-03-04,44.39
1711,2004-03-05,44.09
1712,2004-03-08,43.5
1713,2004-03-09,42.71
1714,2004-03-10,41.55
1715,2004-03-11,41.28
1716,2004-03-12,42.44
1717,2004-03-15,41.08
1718,2004-03-16,42.13
1719,2004-03-17,42.8
1720,2004-03-18,43.01
1721,2004-03-19,42.8
1722,2004-03-22,40.85
1723,2004-03-23,40.23
1724,2004-03-24,39.63
1725,2004-03-25,41.99
1726,2004-03-26,41.7
1727,2004-03-29,42.76
1728,2004-03-30,43.8
1729,2004-03-31,43.28
1730,2004-04-01,44.74
1731,2004-04-02,46.09
1732,2004-04-05,46.96
1733,2004-04-06,46.44
1734,2004-04-07,45.85
1735,2004-04-08,48.1
1736,2004-04-12,47.96
1737,2004-04-13,46.58
1738,2004-04-14,46.79
1739,2004-04-15,46.99
1740,2004-04-16,45.5
1741,2004-04-19,47.11
1742,2004-04-20,45.2
1743,2004-04-21,45.72
1744,2004-04-22,48.86
1745,2004-04-23,46.29
1746,2004-04-26,47.25
1747,2004-04-27,48.0
1748,2004-04-28,46.97
1749,2004-04-29,46.19
1750,2004-04-30,43.6
1751,2004-05-03,44.41
1752,2004-05-04,43.95
1753,2004-05-05,44.26
1754,2004-05-06,43.14
1755,2004-05-07,41.9
1756,2004-05-10,41.26
1757,2004-05-11,42.7
1758,2004-05-12,43.02
1759,2004-05-13,43.61
1760,2004-05-14,43.05
1761,2004-05-17,42.08
1762,2004-05-18,41.99
1763,2004-05-19,41.69
1764,2004-05-20,40.98
1765,2004-05-21,41.17
1766,2004-05-24,41.63
1767,2004-05-25,43.62
1768,2004-05-26,44.69
1769,2004-05-27,47.62
1770,2004-05-28,48.5
1771,2004-06-01,50.23
1772,2004-06-02,50.35
1773,2004-06-03,49.4
1774,2004-06-04,50.95
1775,2004-06-07,51.76
1776,2004-06-08,51.94
1777,2004-06-09,50.24
1778,2004-06-10,49.94
1779,2004-06-14,49.25
1780,2004-06-15,50.11
1781,2004-06-16,50.57
1782,2004-06-17,49.77
1783,2004-06-18,49.6
1784,2004-06-21,49.77
1785,2004-06-22,49.0
1786,2004-06-23,50.81
1787,2004-06-24,51.02
1788,2004-06-25,51.8
1789,2004-06-28,53.39
1790,2004-06-29,53.71
1791,2004-06-30,54.4
1792,2004-07-01,52.56
1793,2004-07-02,52.59
1794,2004-07-06,51.24
1795,2004-07-07,51.0
1796,2004-07-08,49.5
1797,2004-07-09,48.32
1798,2004-07-12,49.05
1799,2004-07-13,49.6
1800,2004-07-14,49.5
1801,2004-07-15,48.67
1802,2004-07-16,47.1
1803,2004-07-19,46.02
1804,2004-07-20,46.99
1805,2004-07-21,44.76
1806,2004-07-22,45.82
1807,2004-07-23,39.98
1808,2004-07-26,38.78
1809,2004-07-27,39.11
1810,2004-07-28,37.97
1811,2004-07-29,38.58
1812,2004-07-30,38.92
1813,2004-08-02,38.3
1814,2004-08-03,37.61
1815,2004-08-04,37.12
1816,2004-08-05,35.61
1817,2004-08-06,35.49
1818,2004-08-09,35.32
1819,2004-08-10,37.1
1820,2004-08-11,36.56
1821,2004-08-12,36.29
1822,2004-08-13,36.13
1823,2004-08-16,37.95
1824,2004-08-17,38.23
1825,2004-08-18,39.36
1826,2004-08-19,38.63
1827,2004-08-20,39.51
1828,2004-08-23,39.45
1829,2004-08-24,39.05
1830,2004-08-25,40.3
1831,2004-08-26,40.19
1832,2004-08-27,39.9
1833,2004-08-30,38.31
1834,2004-08-31,38.14
1835,2004-09-01,38.24
1836,2004-09-02,39.18
1837,2004-09-03,38.74
1838,2004-09-07,38.51
1839,2004-09-08,38.01
1840,2004-09-09,38.07
1841,2004-09-10,38.57
1842,2004-09-13,40.01
1843,2004-09-14,42.67
1844,2004-09-15,42.21
1845,2004-09-16,42.57
1846,2004-09-17,42.96
1847,2004-09-20,43.27
1848,2004-09-21,43.293
1849,2004-09-22,41.38
1850,2004-09-23,41.83
1851,2004-09-24,40.94
1852,2004-09-27,39.93
1853,2004-09-28,39.43
1854,2004-09-29,40.84
1855,2004-09-30,40.86
1856,2004-10-01,40.47
1857,2004-10-04,41.01
1858,2004-10-05,40.96
1859,2004-10-06,41.36
1860,2004-10-07,41.15
1861,2004-10-08,40.0
1862,2004-10-11,40.15
1863,2004-10-12,40.22
1864,2004-10-13,39.98
1865,2004-10-14,39.1
1866,2004-10-15,38.55
1867,2004-10-18,39.27
1868,2004-10-19,38.33
1869,2004-10-20,38.35
1870,2004-10-21,39.47
1871,2004-10-22,34.6
1872,2004-10-25,33.97
1873,2004-10-26,33.83
1874,2004-10-27,34.23
1875,2004-10-28,34.45
1876,2004-10-29,34.13
1877,2004-11-01,35.1
1878,2004-11-02,36.24
1879,2004-11-03,35.92
1880,2004-11-04,36.91
1881,2004-11-05,36.56
1882,2004-11-08,37.32
1883,2004-11-09,37.4
1884,2004-11-10,38.09
1885,2004-11-11,38.83
1886,2004-11-12,40.46
1887,2004-11-15,40.89
1888,2004-11-16,40.07
1889,2004-11-17,39.9
1890,2004-11-18,40.37
1891,2004-11-19,38.55
1892,2004-11-22,38.05
1893,2004-11-23,38.31
1894,2004-11-24,38.75
1895,2004-11-26,39.09
1896,2004-11-29,38.94
1897,2004-11-30,39.68
1898,2004-12-01,39.98
1899,2004-12-02,40.17
1900,2004-12-03,40.09
1901,2004-12-06,39.49
1902,2004-12-07,38.2
1903,2004-12-08,38.72
1904,2004-12-09,39.82
1905,2004-12-10,39.05
1906,2004-12-13,39.83
1907,2004-12-14,40.44
1908,2004-12-15,41.0
1909,2004-12-16,40.05
1910,2004-12-17,40.01
1911,2004-12-20,38.95
1912,2004-12-21,39.39
1913,2004-12-22,39.52
1914,2004-12-23,38.93
1915,2004-12-27,42.25
1916,2004-12-28,44.63
1917,2004-12-29,44.82
1918,2004-12-30,44.97
1919,2004-12-31,44.29
1920,2005-01-03,44.52
1921,2005-01-04,42.14
1922,2005-01-05,41.77
1923,2005-01-06,41.05
1924,2005-01-07,42.32
1925,2005-01-10,41.84
1926,2005-01-11,41.64
1927,2005-01-12,42.3
1928,2005-01-13,42.6
1929,2005-01-14,44.55
1930,2005-01-18,44.58
1931,2005-01-19,43.96
1932,2005-01-20,42.36
1933,2005-01-21,41.16
1934,2005-01-24,40.38
1935,2005-01-25,40.94
1936,2005-01-26,41.34
1937,2005-01-27,42.31
1938,2005-01-28,42.22
1939,2005-01-31,43.22
1940,2005-02-01,42.48
1941,2005-02-02,41.88
1942,2005-02-03,35.75
1943,2005-02-04,35.72
1944,2005-02-07,35.69
1945,2005-02-08,36.3
1946,2005-02-09,35.89
1947,2005-02-10,35.78
1948,2005-02-11,35.78
1949,2005-02-14,36.03
1950,2005-02-15,36.14
1951,2005-02-16,35.66
1952,2005-02-17,35.69
1953,2005-02-18,35.31
1954,2005-02-22,34.72
1955,2005-02-23,34.14
1956,2005-02-24,34.69
1957,2005-02-25,34.99
1958,2005-02-28,35.18
1959,2005-03-01,35.39
1960,2005-03-02,35.5
1961,2005-03-03,35.65
1962,2005-03-04,35.85
1963,2005-03-07,36.32
1964,2005-03-08,35.83
1965,2005-03-09,35.399
1966,2005-03-10,34.91
1967,2005-03-11,34.75
1968,2005-03-14,34.6
1969,2005-03-15,34.18
1970,2005-03-16,33.87
1971,2005-03-17,33.97
1972,2005-03-18,34.16
1973,2005-03-21,33.67
1974,2005-03-22,33.15
1975,2005-03-23,33.18
1976,2005-03-24,32.88
1977,2005-03-28,33.39
1978,2005-03-29,33.43
1979,2005-03-30,34.32
1980,2005-03-31,34.27
1981,2005-04-01,34.01
1982,2005-04-04,35.0
1983,2005-04-05,35.28
1984,2005-04-06,34.82
1985,2005-04-07,34.9
1986,2005-04-08,34.6
1987,2005-04-11,34.6
1988,2005-04-12,34.63
1989,2005-04-13,34.3
1990,2005-04-14,33.97
1991,2005-04-15,33.02
1992,2005-04-18,33.0
1993,2005-04-19,32.78
1994,2005-04-20,33.25
1995,2005-04-21,33.73
1996,2005-04-22,33.04
1997,2005-04-25,33.53
1998,2005-04-26,32.71
1999,2005-04-27,31.72
2000,2005-04-28,32.52
2001,2005-04-29,32.36
2002,2005-05-02,33.1
2003,2005-05-03,33.21
2004,2005-05-04,33.96
2005,2005-05-05,33.96
2006,2005-05-06,34.52
2007,2005-05-09,34.64
2008,2005-05-10,34.23
2009,2005-05-11,33.82
2010,2005-05-12,33.85
2011,2005-05-13,33.9
2012,2005-05-16,34.54
2013,2005-05-17,34.73
2014,2005-05-18,35.33
2015,2005-05-19,35.59
2016,2005-05-20,35.5
2017,2005-05-23,35.68
2018,2005-05-24,35.54
2019,2005-05-25,35.25
2020,2005-05-26,35.45
2021,2005-05-27,35.5
2022,2005-05-31,35.51
2023,2005-06-01,36.64
2024,2005-06-02,36.41
2025,2005-06-03,35.59
2026,2005-06-06,35.77
2027,2005-06-07,35.35
2028,2005-06-08,34.83
2029,2005-06-09,35.2
2030,2005-06-10,34.95
2031,2005-06-13,34.87
2032,2005-06-14,35.04
2033,2005-06-15,35.24
2034,2005-06-16,35.58
2035,2005-06-17,35.31
2036,2005-06-20,35.69
2037,2005-06-21,35.38
2038,2005-06-22,35.22
2039,2005-06-23,35.43
2040,2005-06-24,35.02
2041,2005-06-27,34.5
2042,2005-06-28,33.71
2043,2005-06-29,33.35
2044,2005-06-30,33.09
2045,2005-07-01,32.91
2046,2005-07-05,34.08
2047,2005-07-06,34.06
2048,2005-07-07,33.96
2049,2005-07-08,34.74
2050,2005-07-11,35.59
2051,2005-07-12,36.31
2052,2005-07-13,36.51
2053,2005-07-14,37.19
2054,2005-07-15,37.15
2055,2005-07-18,37.19
2056,2005-07-19,38.17
2057,2005-07-20,38.17
2058,2005-07-21,37.95
2059,2005-07-22,37.95
2060,2005-07-25,37.95
2061,2005-07-26,37.74
2062,2005-07-27,43.65
2063,2005-07-28,45.68
2064,2005-07-29,45.15
2065,2005-08-01,44.93
2066,2005-08-02,46.51
2067,2005-08-03,46.11
2068,2005-08-04,45.46
2069,2005-08-05,45.27
2070,2005-08-08,45.66
2071,2005-08-09,45.93
2072,2005-08-10,44.76
2073,2005-08-11,45.21
2074,2005-08-12,44.2
2075,2005-08-15,45.04
2076,2005-08-16,44.27
2077,2005-08-17,44.12
2078,2005-08-18,43.73
2079,2005-08-19,43.72
2080,2005-08-22,43.77
2081,2005-08-23,43.42
2082,2005-08-24,42.37
2083,2005-08-25,42.31
2084,2005-08-26,42.37
2085,2005-08-29,42.79
2086,2005-08-30,42.49
2087,2005-08-31,42.7
2088,2005-09-01,41.84
2089,2005-09-02,41.51
2090,2005-09-06,43.62
2091,2005-09-07,43.73
2092,2005-09-08,42.96
2093,2005-09-09,42.95
2094,2005-09-12,44.5
2095,2005-09-13,43.93
2096,2005-09-14,43.1
2097,2005-09-15,42.71
2098,2005-09-16,42.8
2099,2005-09-19,42.75
2100,2005-09-20,41.87
2101,2005-09-21,41.25
2102,2005-09-22,42.08
2103,2005-09-23,42.19
2104,2005-09-26,43.34
2105,2005-09-27,43.16
2106,2005-09-28,43.37
2107,2005-09-29,44.79
2108,2005-09-30,45.3
2109,2005-10-03,46.01
2110,2005-10-04,44.93
2111,2005-10-05,44.49
2112,2005-10-06,44.01
2113,2005-10-07,43.72
2114,2005-10-10,43.76
2115,2005-10-11,43.4
2116,2005-10-12,42.55
2117,2005-10-13,42.62
2118,2005-10-14,43.79
2119,2005-10-17,45.02
2120,2005-10-18,44.65
2121,2005-10-19,45.86
2122,2005-10-20,45.01
2123,2005-10-21,45.95
2124,2005-10-24,46.93
2125,2005-10-25,46.17
2126,2005-10-26,39.75
2127,2005-10-27,39.06
2128,2005-10-28,38.95
2129,2005-10-31,39.86
2130,2005-11-01,40.37
2131,2005-11-02,40.75
2132,2005-11-03,41.56
2133,2005-11-04,41.09
2134,2005-11-07,41.39
2135,2005-11-08,41.95
2136,2005-11-09,41.4
2137,2005-11-10,42.18
2138,2005-11-11,42.68
2139,2005-11-14,42.53
2140,2005-11-15,44.45
2141,2005-11-16,45.3
2142,2005-11-17,46.74
2143,2005-11-18,47.98
2144,2005-11-21,47.99
2145,2005-11-22,48.85
2146,2005-11-23,48.24
2147,2005-11-25,48.06
2148,2005-11-28,48.35
2149,2005-11-29,48.55
2150,2005-11-30,48.46
2151,2005-12-01,49.0
2152,2005-12-02,49.06
2153,2005-12-05,48.83
2154,2005-12-06,49.26
2155,2005-12-07,48.83
2156,2005-12-08,48.35
2157,2005-12-09,48.74
2158,2005-12-12,49.07
2159,2005-12-13,49.5
2160,2005-12-14,49.41
2161,2005-12-15,49.48
2162,2005-12-16,49.21
2163,2005-12-19,48.37
2164,2005-12-20,48.14
2165,2005-12-21,48.97
2166,2005-12-22,49.22
2167,2005-12-23,49.22
2168,2005-12-27,48.56
2169,2005-12-28,48.06
2170,2005-12-29,47.99
2171,2005-12-30,47.15
2172,2006-01-03,47.58
2173,2006-01-04,47.25
2174,2006-01-05,47.65
2175,2006-01-06,47.87
2176,2006-01-09,47.08
2177,2006-01-10,45.651
2178,2006-01-11,44.93
2179,2006-01-12,44.36
2180,2006-01-13,44.4
2181,2006-01-17,44.0
2182,2006-01-18,44.32
2183,2006-01-19,44.45
2184,2006-01-20,43.92
2185,2006-01-23,43.73
2186,2006-01-24,44.02
2187,2006-01-25,43.6
2188,2006-01-26,44.68
2189,2006-01-27,45.22
2190,2006-01-30,44.96
2191,2006-01-31,44.82
2192,2006-02-01,43.98
2193,2006-02-02,42.74
2194,2006-02-03,38.33
2195,2006-02-06,37.95
2196,2006-02-07,37.52
2197,2006-02-08,38.17
2198,2006-02-09,37.99
2199,2006-02-10,38.52
2200,2006-02-13,37.86
2201,2006-02-14,38.25
2202,2006-02-15,39.26
2203,2006-02-16,39.15
2204,2006-02-17,39.19
2205,2006-02-21,38.29
2206,2006-02-22,38.72
2207,2006-02-23,37.9
2208,2006-02-24,38.35
2209,2006-02-27,38.01
2210,2006-02-28,37.44
2211,2006-03-01,37.12
2212,2006-03-02,36.88
2213,2006-03-03,37.21
2214,2006-03-06,36.86
2215,2006-03-07,36.93
2216,2006-03-08,36.81
2217,2006-03-09,36.12
2218,2006-03-10,36.22
2219,2006-03-13,36.19
2220,2006-03-14,36.91
2221,2006-03-15,36.89
2222,2006-03-16,36.77
2223,2006-03-17,35.99
2224,2006-03-20,36.23
2225,2006-03-21,35.92
2226,2006-03-22,36.0
2227,2006-03-23,35.68
2228,2006-03-24,35.47
2229,2006-03-27,35.25
2230,2006-03-28,35.69
2231,2006-03-29,36.32
2232,2006-03-30,36.67
2233,2006-03-31,36.53
2234,2006-04-03,36.14
2235,2006-04-04,36.77
2236,2006-04-05,37.34
2237,2006-04-06,38.51
2238,2006-04-07,37.09
2239,2006-04-10,36.61
2240,2006-04-11,36.06
2241,2006-04-12,36.13
2242,2006-04-13,36.62
2243,2006-04-17,35.27
2244,2006-04-18,36.28
2245,2006-04-19,36.89
2246,2006-04-20,36.34
2247,2006-04-21,36.03
2248,2006-04-24,35.79
2249,2006-04-25,35.55
2250,2006-04-26,35.79
2251,2006-04-27,35.74
2252,2006-04-28,35.21
2253,2006-05-01,34.59
2254,2006-05-02,34.38
2255,2006-05-03,33.96
2256,2006-05-04,34.47
2257,2006-05-05,35.04
2258,2006-05-08,34.69
2259,2006-05-09,34.84
2260,2006-05-10,34.16
2261,2006-05-11,33.53
2262,2006-05-12,32.73
2263,2006-05-15,32.78
2264,2006-05-16,32.76
2265,2006-05-17,31.61
2266,2006-05-18,32.61
2267,2006-05-19,33.94
2268,2006-05-22,34.83
2269,2006-05-23,33.76
2270,2006-05-24,35.19
2271,2006-05-25,35.63
2272,2006-05-26,36.07
2273,2006-05-30,34.64
2274,2006-05-31,34.61
2275,2006-06-01,35.07
2276,2006-06-02,34.76
2277,2006-06-05,33.49
2278,2006-06-06,33.41
2279,2006-06-07,33.77
2280,2006-06-08,33.55
2281,2006-06-09,33.78
2282,2006-06-12,33.6
2283,2006-06-13,33.47
2284,2006-06-14,33.68
2285,2006-06-15,34.96
2286,2006-06-16,35.09
2287,2006-06-19,35.07
2288,2006-06-20,35.48
2289,2006-06-21,36.65
2290,2006-06-22,36.37
2291,2006-06-23,36.55
2292,2006-06-26,36.77
2293,2006-06-27,36.48
2294,2006-06-28,36.7
2295,2006-06-29,38.52
2296,2006-06-30,38.68
2297,2006-07-03,38.61
2298,2006-07-05,37.11
2299,2006-07-06,36.8
2300,2006-07-07,36.11
2301,2006-07-10,35.79
2302,2006-07-11,35.66
2303,2006-07-12,34.63
2304,2006-07-13,33.73
2305,2006-07-14,32.92
2306,2006-07-17,33.67
2307,2006-07-18,33.49
2308,2006-07-19,34.48
2309,2006-07-20,34.18
2310,2006-07-21,33.19
2311,2006-07-24,34.31
2312,2006-07-25,33.59
2313,2006-07-26,26.26
2314,2006-07-27,26.56
2315,2006-07-28,27.17
2316,2006-07-31,26.89
2317,2006-08-01,26.32
2318,2006-08-02,26.09
2319,2006-08-03,26.69
2320,2006-08-04,27.29
2321,2006-08-07,26.78
2322,2006-08-08,26.36
2323,2006-08-09,26.21
2324,2006-08-10,26.49
2325,2006-08-11,26.07
2326,2006-08-14,26.53
2327,2006-08-15,27.77
2328,2006-08-16,27.95
2329,2006-08-17,29.09
2330,2006-08-18,29.12
2331,2006-08-21,28.13
2332,2006-08-22,28.37
2333,2006-08-23,28.14
2334,2006-08-24,27.97
2335,2006-08-25,28.03
2336,2006-08-28,28.91
2337,2006-08-29,29.52
2338,2006-08-30,30.67
2339,2006-08-31,30.83
2340,2006-09-01,31.76
2341,2006-09-05,32.23
2342,2006-09-06,30.8
2343,2006-09-07,29.73
2344,2006-09-08,30.51
2345,2006-09-11,30.79
2346,2006-09-12,31.72
2347,2006-09-13,31.67
2348,2006-09-14,31.65
2349,2006-09-15,32.52
2350,2006-09-18,32.08
2351,2006-09-19,31.58
2352,2006-09-20,32.12
2353,2006-09-21,30.22
2354,2006-09-22,30.84
2355,2006-09-25,31.79
2356,2006-09-26,32.5
2357,2006-09-27,32.33
2358,2006-09-28,31.84
2359,2006-09-29,32.12
2360,2006-10-02,30.87
2361,2006-10-03,31.7
2362,2006-10-04,32.76
2363,2006-10-05,33.32
2364,2006-10-06,32.59
2365,2006-10-09,33.38
2366,2006-10-10,32.62
2367,2006-10-11,32.91
2368,2006-10-12,33.55
2369,2006-10-13,33.32
2370,2006-10-16,32.6
2371,2006-10-17,32.47
2372,2006-10-18,32.31
2373,2006-10-19,32.54
2374,2006-10-20,32.57
2375,2006-10-23,32.88
2376,2006-10-24,33.63
2377,2006-10-25,37.68
2378,2006-10-26,38.3
2379,2006-10-27,38.24
2380,2006-10-30,38.15
2381,2006-10-31,38.09
2382,2006-11-01,37.56
2383,2006-11-02,37.45
2384,2006-11-03,37.46
2385,2006-11-06,38.21
2386,2006-11-07,38.77
2387,2006-11-08,39.47
